label,processed_text,word_count,caps_ratio,exclamation_count,punct_ratio
0,say id love trapped tropical island rachel macadam envisioned,19.0,0.0,0.0,0.0
0,feel like cast away baby misery,11.0,0.07692307692307693,0.0,0.0
0,bro literally made movie even stuck island you,16.0,0.04,0.0,0.0
0,movie concept triangle sadness,8.0,0.04081632653061224,0.0,0.02040816326530612
0,seems interesting big fan sam raimi,12.0,0.07407407407407407,0.0,0.0
0,think rachel acting movie,9.0,0.043478260869565216,0.0,0.021739130434782608
0,ready one soon seen rachel mcadams thought great romcom get show unhinged different gear see plus fan dylan yes,48.0,0.04807692307692308,1.0,0.019230769230769232
0,honestly look really stupid,5.0,0.029411764705882353,0.0,0.0
0,wait see movie,6.0,0.034482758620689655,0.0,0.0
0,misery meet castaway,3.0,0.08695652173913043,0.0,0.043478260869565216
0,rachel yes girl different role look like good one,14.0,0.0410958904109589,5.0,0.0684931506849315
0,show rachel mcadams,5.0,0.13333333333333333,0.0,0.0
0,kind misery castaway mashup,9.0,0.061224489795918366,0.0,0.02040816326530612
0,movie mercy dessert island,8.0,0.04878048780487805,0.0,0.04878048780487805
0,think going enemy lover movie,15.0,0.03125,0.0,0.0
0,girlboss movie wow hollywood really learn sure big hit lol,19.0,0.01020408163265306,0.0,0.05102040816326531
0,look interesting hot chick unemployed island,9.0,0.03508771929824561,0.0,0.03508771929824561
0,send help not,6.0,0.037037037037037035,2.0,0.07407407407407407
0,know going incredible super excited,11.0,0.03389830508474576,0.0,0.03389830508474576
0,fight enjoy great place help build empire unli x,21.0,0.0,1.0,0.04807692307692308
0,look corny stole idea filipino lady circulating social medium telling excrewmate cruise ship anymore something something toilet something something captain anyway another lame movie sold plot making trailer,49.0,0.0,0.0,0.013289036544850499
0,look fricken fantastic wait rachel missed you,10.0,0.030303030303030304,0.0,0.06060606060606061
0,oh going good two favorite people great plot,17.0,0.02631578947368421,0.0,0.013157894736842105
0,looked like lovely romantic comeback rachel saw sam raimi name popcorn yellow striped smile,15.0,0.045454545454545456,0.0,0.06363636363636363
0,used work guy used tea bag movie tea bag,23.0,0.019801980198019802,0.0,0.019801980198019802
0,think gonna kill guy,7.0,0.030303030303030304,0.0,0.030303030303030304
0,kind like cast away except people still interesting story idea though,15.0,0.024096385542168676,0.0,0.012048192771084338
0,love stranded island one favorite actress,15.0,0.025974025974025976,0.0,0.03896103896103896
0,got money rachel,4.0,0.1,0.0,0.0
0,no boat no kitchen movie,4.0,0.037037037037037035,0.0,0.1111111111111111
0,fabian socialist crap hollywood th turning remind woman much need men,19.0,0.037037037037037035,0.0,0.018518518518518517
0,rotten corrupt rogue country no rule law happy th america you make,21.0,0.039603960396039604,4.0,0.07920792079207921
0,get concept even gonna like mentally torturing another bad guy island confused,32.0,0.013071895424836602,0.0,0.0
0,moral goodnight fairytale no bossing,7.0,0.2,1.0,0.04
0,reminds triangle sadness,7.0,0.05,0.0,0.025
0,man deserves every single bad thing happens film,14.0,0.013333333333333334,0.0,0.013333333333333334
0,plot twist know not secluded island,9.0,0.061224489795918366,0.0,0.02040816326530612
0,great make crew make rachel mcadams look bad,10.0,0.07407407407407407,0.0,0.05555555555555555
0,terrible not even worth download,6.0,0.027777777777777776,0.0,0.027777777777777776
0,kamala show end heckle,9.0,0.046511627906976744,0.0,0.0
0,lot girl power individual definitely watch movie show woman taking power back right time,27.0,0.013605442176870748,0.0,0.027210884353741496
0,kind hoping kissing took wrong turn haha,14.0,0.029850746268656716,0.0,0.029850746268656716
0,watch anything rachel mcadams,8.0,0.09090909090909091,0.0,0.022727272727272728
0,end dream little revenge fantasy,14.0,0.014705882352941176,0.0,0.014705882352941176
0,omg dylan teen wolf im hyped hoping get another good movie roll letss gooo,19.0,0.021052631578947368,0.0,0.010526315789473684
0,misery meet castaway,3.0,0.08695652173913043,1.0,0.043478260869565216
0,hard would actually film island instead using godamn green screen,19.0,0.7934782608695652,0.0,0.0
0,love woman your best rachel,7.0,0.05405405405405406,0.0,0.0
0,bro finally original freaking idea seeing one,11.0,0.1323529411764706,0.0,0.04411764705882353
0,red eye cast away wilson revenge,7.0,0.15789473684210525,0.0,0.07894736842105263
0,freakin love rachel mcadams wait see,9.0,0.09433962264150944,1.0,0.05660377358490566
0,wait see movie hope come prime netflix,17.0,0.04225352112676056,0.0,0.028169014084507043
0,script homely smelly unattractive woman good number outdoors producer get rachel mcadams right,20.0,0.0,0.0,0.0390625
0,cast away misery would interesting,9.0,0.019230769230769232,0.0,0.0
0,movie movie becomes popular flop,11.0,0.0,0.0,0.0
0,stupid cast away movie,7.0,0.0625,0.0,0.03125
0,honestly thought rom com coz rachel dylan ooh boy,15.0,0.0,0.0,0.039473684210526314
0,whoa happened not someone rachel mcadams normally play interesting,15.0,0.07216494845360824,1.0,0.030927835051546393
0,anyone else see pig head think lord fly except replaced pack feral boy one woman driven edge beyond,30.0,0.02631578947368421,0.0,0.019736842105263157
0,love show you whole movie trailer,11.0,0.018518518518518517,0.0,0.018518518518518517
0,maybe type,3.0,0.05,0.0,0.05
0,recognized showed voice unmistakable hot,12.0,0.0136986301369863,0.0,0.0273972602739726
0,yuck movie two people mean,11.0,0.03508771929824561,0.0,0.03508771929824561
0,predict every know assumption comment section obliterated movie actually come,18.0,0.008403361344537815,0.0,0.025210084033613446
0,hope infused sam raimi signature sense horror humor,12.0,0.04054054054054054,0.0,0.04054054054054054
0,might good movie invite your bos watch tgt,13.0,0.01694915254237288,0.0,0.01694915254237288
0,new sam raimi film solid cast,12.0,0.08163265306122448,0.0,0.02040816326530612
0,hope something monster await look trailer oh nah look bored psychological thriller isnt thing not interested skip,31.0,0.05325443786982249,2.0,0.03550295857988166
0,excited one,4.0,0.045454545454545456,1.0,0.045454545454545456
0,hope fun shoot rmca look like could blast,18.0,0.0625,2.0,0.025
0,time traveler,6.0,0.0,0.0,0.041666666666666664
0,oh afraid respect,10.0,0.021739130434782608,0.0,0.0
0,dylan you awesome actor going place je amazingly talented,12.0,0.029411764705882353,0.0,0.0
0,remake blue lagoon look intense,8.0,0.06521739130434782,0.0,0.021739130434782608
0,horror not thing see sam raimi name,16.0,0.08333333333333333,0.0,0.027777777777777776
0,woman lovvvvvve yuppie though,5.0,0.02702702702702703,0.0,0.02702702702702703
0,hard get real centipede cgi bad cgi,19.0,0.10256410256410256,0.0,0.038461538461538464
0,thats become virginia gorge,7.0,0.04878048780487805,0.0,0.0
0,oh getting freaky,4.0,0.047619047619047616,0.0,0.0
1,uid,4.0,0.047619047619047616,0.0,0.0
1,please also youtuber please give v bagdge uid,14.0,0.0136986301369863,0.0,0.0136986301369863
1,v,2.0,0.0,0.0,0.0
1,guild name bossdoremonf guild id app player would name given leader leader name tg mafiasour player join,23.0,0.06569343065693431,0.0,0.021897810218978103
1,give v badge take uid,8.0,0.1282051282051282,0.0,0.0
1,guild id,3.0,0.0,0.0,0.0
1,v babge da bo uid,6.0,0.030303030303030304,0.0,0.030303030303030304
1,uid,4.0,0.045454545454545456,0.0,0.0
1,please mujhe v batch de garena uid,8.0,0.12,0.0,0.02
1,uid,3.0,0.0,0.0,0.0
1,noob v id,5.0,0.038461538461538464,0.0,0.0
1,plz garena v badge noob acc,7.0,0.05,0.0,0.0
1,bro send season plz,10.0,0.030303030303030304,0.0,0.0
1,hai garena pleace give uid id pleace give red criminal bundle lol emote pleace garena,22.0,0.008403361344537815,0.0,0.0
1,noob come v uid,4.0,0.03571428571428571,0.0,0.0
1,please free fire give v beach uid please app itna kar hi sakte ho ya fir app mujhe koyi bundle te please free fire,29.0,0.02142857142857143,0.0,0.0
1,please free fire give v beach uid please app itna kar hi sakte ho ya fir app mujhe koyi bundle te please free fire,29.0,0.02142857142857143,0.0,0.0
1,please id v badge please,7.0,0.0,0.0,0.0
1,need diamond,4.0,0.030303030303030304,0.0,0.06060606060606061
1,garena plz give diamond taking one rupee airdrop uid,16.0,0.020833333333333332,0.0,0.010416666666666666
1,bangladesh,1.0,0.043478260869565216,0.0,0.08695652173913043
1,need guild member level guild,9.0,0.04081632653061224,0.0,0.02040816326530612
1,want new employes india uid ban id give u freefire india,16.0,0.012195121951219513,0.0,0.0
1,garena please gift fury senior bundle pleaseee plaseee please please please please please uid,18.0,0.008333333333333333,0.0,0.008333333333333333
1,uid,3.0,0.058823529411764705,0.0,0.0
1,garena please top id,8.0,0.023255813953488372,0.0,0.0
1,noob v,3.0,0.05,0.0,0.0
1,garena please give angel id,6.0,0.0,0.0,0.023809523809523808
1,garena please give angel id,6.0,0.0,0.0,0.023809523809523808
1,garena please give angel id,6.0,0.0,0.0,0.023809523809523808
1,id,3.0,0.058823529411764705,0.0,0.0
1,please give gift evo cobra uid,8.0,0.022222222222222223,0.0,0.0
1,id,2.0,0.0,0.0,0.0
1,youtuber end ont v badge plz garena,13.0,0.045454545454545456,0.0,0.030303030303030304
1,youtuber end ont v badge plz garena,13.0,0.045454545454545456,0.0,0.030303030303030304
1,youtuber end ont v badge plz garena,13.0,0.045454545454545456,0.0,0.030303030303030304
1,id undan uid,3.0,0.043478260869565216,0.0,0.0
1,aja nubra v,4.0,0.04,0.0,0.0
1,kareena mere ko video de please please meri wali hello,15.0,0.013888888888888888,0.0,0.0
1,mujhe bhi chahiye mera uid,6.0,0.05263157894736842,0.0,0.0
1,mera friend request le lena bhai,6.0,0.046511627906976744,0.0,0.0
1,uid v,3.0,0.23529411764705882,0.0,0.0
1,please v bage not top uid,11.0,0.03773584905660377,0.0,0.03773584905660377
1,garena give v badge uid,7.0,0.02631578947368421,0.0,0.0
1,v round uid garena noob,10.0,0.06557377049180328,0.0,0.21311475409836064
1,please diamond uid,6.0,0.02702702702702703,0.0,0.02702702702702703
1,mera uid isme de nahi sal ke andar leke rhenge,13.0,0.030303030303030304,0.0,0.015151515151515152
1,v account uid le lo,7.0,0.11764705882352941,0.0,0.0
1,garena pls give k dimonds pls student pls,14.0,0.0410958904109589,0.0,0.0
1,uid,1.0,0.21428571428571427,0.0,0.0
1,free fire india official id please diamond,9.0,0.05263157894736842,0.0,0.0
1,free fire india official id please diamond,9.0,0.05263157894736842,0.0,0.0
1,guild uid guy new getting pro master heroic player join u,21.0,0.0,0.0,0.0
1,free fire please meri old id unban kara id,10.0,0.01818181818181818,0.0,0.0
1,plis garena,3.0,0.041666666666666664,0.0,0.0
1,please id,4.0,0.034482758620689655,0.0,0.034482758620689655
1,plz give one rare bundle uid,9.0,0.5652173913043478,0.0,0.0
1,mujhe bhi diamond chahie jo meri id,7.0,0.043478260869565216,0.0,0.0
1,uid,2.0,0.2,0.0,0.0
1,id unban,4.0,0.043478260869565216,0.0,0.0
1,please,4.0,0.0,0.0,0.0
1,guild name guild id guild level soon soon going top east delhi guild requirement level shoud daily active kindly join,41.0,0.08040201005025126,0.0,0.03015075376884422
1,garena bendy custom,4.0,0.06666666666666667,0.0,0.0
1,please garena unban,6.0,0.046511627906976744,0.0,0.023255813953488372
1,uid,2.0,0.06666666666666667,0.0,0.0
1,gerena plz k dimond free id uid plz,10.0,0.019230769230769232,0.0,0.0
1,zina shok bersh diu,6.0,0.14705882352941177,0.0,0.0
1,please give dimmond uid,6.0,0.025,0.0,0.0
1,please gift free fire uid,7.0,0.025,0.0,0.0
1,v noob bot uid,7.0,0.0,0.0,0.0
1,mara honour squar nay badh raha hai,8.0,0.02127659574468085,0.0,0.0
1,greena pla give diamond plz uid,9.0,0.0196078431372549,0.0,0.0
1,please unban id,5.0,0.03333333333333333,0.0,0.0
1,garena iwant v badge please uid,7.0,0.06666666666666667,0.0,0.044444444444444446
1,free fire army please meri id diamond bhej ye meri uid,14.0,0.012658227848101266,0.0,0.012658227848101266
1,uid,2.0,0.13333333333333333,0.0,0.0
1,uid,2.0,0.13333333333333333,0.0,0.0
1,free dimone,3.0,0.038461538461538464,0.0,0.0
1,free dimone,3.0,0.043478260869565216,0.0,0.0
1,return old peak please uid diamond bej dena,11.0,0.015151515151515152,0.0,0.0
1,please give diamond uid,7.0,0.0,0.0,0.0
1,please dimond give uid,5.0,0.08571428571428572,0.0,0.0
1,beautiful message,4.0,0.0,0.0,0.0
1,garena free fire main aapka game khelta hun please mujhe thoda diamond gift kar meri id mein apna uid comment kar,24.0,0.04580152671755725,0.0,0.0
1,please help diamond left number please help please,19.0,0.030303030303030304,0.0,0.020202020202020204
1,uid,1.0,0.07142857142857142,0.0,0.0
1,yah lo mera id aur per samurai bundle de gift mein,14.0,0.04411764705882353,0.0,0.0
1,uid par diamond,5.0,0.09090909090909091,0.0,0.0
1,give new bundle plz uid,6.0,0.027777777777777776,0.0,0.0
1,bro id unspand please,5.0,0.030303030303030304,0.0,0.0
1,please give v bage,7.0,0.08108108108108109,0.0,0.02702702702702703
1,join guild,4.0,0.037037037037037035,0.0,0.0
1,meri uid mein v badge de uid,9.0,0.09302325581395349,0.0,0.0
1,hi garena guild onlye player please increase player guild id,15.0,0.012048192771084338,0.0,0.0
1,uid,2.0,0.2,0.0,0.0
1,uid,2.0,0.2,0.0,0.0
1,uid,2.0,0.2,0.0,0.0
1,need diamond,4.0,0.02857142857142857,4.0,0.22857142857142856
1,sir pleasmerae give v badge uid,8.0,0.041666666666666664,0.0,0.0
1,beeman bo,4.0,0.0,0.0,0.0
1,ff costam kare ga noob uid,7.0,0.5526315789473685,0.0,0.0
1,please mere uid hiphop bundel de de bohot game khalta ho uid,14.0,0.012987012987012988,0.0,0.0
1,zarina bhai main apni id bhej raha hun use per thodi diamond de na bhai,16.0,0.09411764705882353,0.0,0.0
1,sir aap kuchh nhi de skte pr mere ko v badge de,16.0,0.16176470588235295,0.0,0.0
1,v uid,3.0,0.0,0.0,0.0
1,free fire please v badge id please,11.0,0.03636363636363636,0.0,0.0
1,free fire please v badge id please,11.0,0.03636363636363636,0.0,0.0
1,free fire please v badge id please,11.0,0.03636363636363636,0.0,0.0
1,garena plz give diamond uid,6.0,0.08888888888888889,0.0,0.022222222222222223
1,garena give daimond uid,7.0,0.047619047619047616,0.0,0.0
1,pls give v badge old player uid,11.0,0.0392156862745098,0.0,0.0
1,place pe damand bej uid,9.0,0.044444444444444446,0.0,0.022222222222222223
1,free fire please give account account account uid,14.0,0.012987012987012988,0.0,0.0
1,sir sir sir sir sir sir please give gloo wall skin never got uid,18.0,0.011764705882352941,0.0,0.011764705882352941
1,youtuber garena not giving v badge guild uid channel name bloodgamer,24.0,0.04132231404958678,0.0,0.008264462809917356
1,garena please you give dimonds uid id blaze,18.0,0.08433734939759036,1.0,0.012048192771084338
1,uid,3.0,0.05263157894736842,0.0,0.0
1,hii garena tum hara bhote bara fan hu please muja dimond gift kardo mara id nember,19.0,0.018518518518518517,0.0,0.0
1,noob garena come v costom uid,7.0,0.0851063829787234,0.0,0.0425531914893617
1,v aja nood uid,5.0,0.0,0.0,0.0
1,need diamond uid,10.0,0.020833333333333332,0.0,0.0
1,please diamond,3.0,0.038461538461538464,0.0,0.0
1,bro without mistake account suspended bro please support,13.0,0.011904761904761904,0.0,0.047619047619047616
1,free fire uld,5.0,0.0,0.0,0.0
1,free fire uld,5.0,0.0,0.0,0.0
1,free fire uld,5.0,0.0,0.0,0.0
1,uid,2.0,0.06666666666666667,0.0,0.0
1,uid v badge laga please,7.0,0.525,0.0,0.0
1,boo geld,2.0,0.05,0.0,0.0
1,pls verificado meu id,5.0,0.030303030303030304,0.0,0.0
1,bd,2.0,0.14285714285714285,0.0,0.0
1,miss youu free fire,6.0,0.0,0.0,0.0
1,meeeeee,2.0,0.0,0.0,0.0
1,id,1.0,0.14285714285714285,0.0,0.07142857142857142
1,u id please bhai v batch,8.0,0.07894736842105263,0.0,0.0
1,plise give dimond,5.0,0.02857142857142857,0.0,0.0
1,please give v galka id,7.0,0.05405405405405406,0.0,0.0
1,give u back first viar passat old one,12.0,0.047619047619047616,0.0,0.0
1,sent evo gun evo bundle garena everyone agree na,14.0,0.0379746835443038,0.0,0.0379746835443038
1,please garena mere ko bhi v batch de uld,11.0,0.017241379310344827,0.0,0.017241379310344827
1,yes uid,3.0,0.047619047619047616,0.0,0.0
1,guild aau,4.0,0.08,0.0,0.04
1,guild aau,4.0,0.08,0.0,0.04
1,give v vage uid,6.0,0.03333333333333333,0.0,0.0
1,please mari pa ea v badge de da na mari free fire uid number,18.0,0.16455696202531644,0.0,0.0
1,ye mercy uid iss dedigiye,10.0,0.02,0.0,0.0
1,youtuber id,7.0,0.08571428571428572,0.0,0.02857142857142857
1,ek mere ko de uid,8.0,0.05714285714285714,0.0,0.02857142857142857
1,yes need give id,8.0,0.02631578947368421,0.0,0.0
1,reading your game info please wait kyu dakha raha hai uid ye free fire tatti game hai,20.0,0.018691588785046728,0.0,0.018691588785046728
1,grinder bhai moji vivs gift kro uid pa,10.0,0.018518518518518517,0.0,0.0
1,stealth investment ftx dm,6.0,0.13157894736842105,0.0,0.02631578947368421
1,friend please follow sanju baba instagram cause bet friend sanjay dutt never million follower please friend kardo follow baba ko,30.0,0.03550295857988166,0.0,0.0
1,amazon best sale,4.0,0.14285714285714285,0.0,0.16666666666666666
1,amazon diwali sale,4.0,0.15555555555555556,0.0,0.16111111111111112
1,sam oo uo motivational message not involve drug make wrong choice take illegal step even your safety important friendship bad people criminal,34.0,0.0047169811320754715,0.0,0.04245283018867924
1,watch ranbir kapoor funny drawing,7.0,0.11764705882352941,0.0,0.07352941176470588
1,hello dear active subscriber your channel need permition use your copyrighted vedio youtube channel give you income email innoxentsahil gmail com sincerely regard mr sahil,32.0,0.07582938388625593,2.0,0.05687203791469194
1,plz visit channel watch sanju movie forgot subscribe,14.0,0.0,0.0,0.013157894736842105
1,sanju,2.0,0.05714285714285714,0.0,0.17142857142857143
1,hi im hoping you might able help small transfer im looking tether usdt erc network amount you comfortable would greatly appreciated thank you xa ea c e f e fc f,38.0,0.061224489795918366,0.0,0.02040816326530612
1,hi im hoping you might able help small transfer im looking tether usdt erc network amount you comfortable would greatly appreciated thank you xa ea c e f e fc f,38.0,0.061224489795918366,0.0,0.02040816326530612
1,hi im hoping you might able help small transfer im looking tether usdt erc network amount you comfortable would greatly appreciated thank you xa ea c e f e fc f,38.0,0.061224489795918366,0.0,0.02040816326530612
1,telegram,1.0,0.1,0.0,0.0
1,telegram,1.0,0.1,0.0,0.0
1,johnrossofficialyt thanks watching send direct message right away sapp,11.0,0.08247422680412371,1.0,0.041237113402061855
1,bigbang thanks watching you join vip offer send direct msg right away sapp,17.0,0.058823529411764705,0.0,0.06722689075630252
1,adelaidecupid thanks watching you join vip offer send direct msg right away sapp,17.0,0.056451612903225805,0.0,0.06451612903225806
1,adelaidecupid thanks watching commenting forget hit subscribe button sapp,17.0,0.014388489208633094,0.0,0.08633093525179857
1,onealuchiha thanks watching send direct message right away sapp,11.0,0.031914893617021274,1.0,0.0425531914893617
1,rishvify thanks watching you join vip offer send direct msg right away sapp,17.0,0.058823529411764705,0.0,0.06722689075630252
1,subscribe channel badly needed like life depends,15.0,0.013157894736842105,0.0,0.013157894736842105
1,congratulation you lucky win dm telegram your gift,11.0,0.0410958904109589,0.0,0.0958904109589041
1,congratulation you lucky win dm telegram your gift,11.0,0.039473684210526314,0.0,0.09210526315789473
1,nice video problem sorry question look dumb cannot remove usdt transfer binance account x e f bd ac ddfa safepal account clay gesture session property juice wheel kitchen salt friend aerobic seek subject new domain little bit lost friend removed fund exchange told not safe usdt full stuck someone help please thanks advance,88.0,0.037848605577689244,1.0,0.02390438247011952
1,hi davit nazarashvili team dan talk discord discord link thanks,20.0,0.08695652173913043,2.0,0.07971014492753623
1,hi la plataforma masiva world star urban orrdda music team dan talk discord discord link thanks,26.0,0.31176470588235294,2.0,0.06470588235294118
1,hi leaderofwolves team dan talk discord discord link thanks,19.0,0.09701492537313433,2.0,0.08208955223880597
1,hi gouellette discus your question discord join thanks,15.0,0.05982905982905983,2.0,0.07692307692307693
1,hi lee cannon team dan discord feel free chat u your crypto question thanks,22.0,0.08450704225352113,1.0,0.07746478873239436
1,hi teacher teacher team dan gonna let know your request wait you reach instead you could discus join,39.0,0.05405405405405406,1.0,0.04954954954954955
1,hi pascal team dan reach u could discus join please support u updated,29.0,0.06153846153846154,3.0,0.08205128205128205
1,hi fanatic fanatic team dan reach u could discus join please support u updated,29.0,0.034482758620689655,3.0,0.07881773399014778
1,hi kiwi like macroing team dan reach u could discus join please support u updated,30.0,0.05392156862745098,3.0,0.0784313725490196
1,hi fey defi team dan reach u could discus join,21.0,0.09016393442622951,2.0,0.06557377049180328
1,hi entertainmentnews tv team dan reach u could discus join,21.0,0.08955223880597014,2.0,0.05970149253731343
1,hi shadman team dan reach u could discus join,20.0,0.08264462809917356,2.0,0.06611570247933884
1,hi nelson stryker team dan reach u could discus join,21.0,0.06060606060606061,2.0,0.06818181818181818
1,hi jeffrey roble team dan reach u could discus join please support u updated,29.0,0.06060606060606061,3.0,0.08080808080808081
1,hi future ishere team dan reach u could discus join,22.0,0.06870229007633588,2.0,0.061068702290076333
1,hi lowe wonderfulday team dan reach u could discus join,22.0,0.05925925925925926,2.0,0.05925925925925926
1,hi self team dan reach u could discus join,22.0,0.06349206349206349,2.0,0.06349206349206349
1,hi jadi team dan gonna let know your request wait you reach instead you could discus join,39.0,0.03669724770642202,0.0,0.045871559633027525
1,hi john gosabi team dan reach u could discus join,22.0,0.046511627906976744,2.0,0.06201550387596899
1,hi group team dan reach u could discus join,21.0,0.056451612903225805,2.0,0.06451612903225806
1,miss new video visiting u updated join full value premium club giveaway month crypto nfts etc follow social medium,35.0,0.054945054945054944,0.0,0.08424908424908426
1,thank you visit u update join full value premium club giveaway month crypto nfts etc follow social medium,31.0,0.05653710247349823,1.0,0.10247349823321555
1,hi megroof team dan reach u could discus join visit u updated,27.0,0.0718232044198895,3.0,0.07734806629834254
1,hi sttomp team dan reach u could discus join visit u updated,28.0,0.0718232044198895,3.0,0.07734806629834254
1,hi howling team dan reach u could discus join visit u updated,28.0,0.07142857142857142,3.0,0.07692307692307693
1,hi kd team dan reach u could discus join visit u updated,28.0,0.07909604519774012,3.0,0.07909604519774012
1,hi laughing team dan reach u could discus join visit u updated,28.0,0.07103825136612021,3.0,0.07650273224043716
1,hi brian team dan reach u could discus join visit u updated,28.0,0.07222222222222222,3.0,0.07777777777777778
1,visit u upd,7.0,0.011111111111111112,0.0,0.12222222222222222
1,hi gao team dan reach u could discus join visit u updated,28.0,0.08426966292134831,3.0,0.07865168539325842
1,hi andrei team dan reach u could discus join visit u updated,28.0,0.0718232044198895,3.0,0.07734806629834254
1,hi undooz team dan reach u could discus join visit u updated,28.0,0.09944751381215469,3.0,0.07734806629834254
1,hi aldisin team dan reach u could discus join visit u updated,28.0,0.07142857142857142,3.0,0.07692307692307693
1,hi cribbolkuh team dan reach u could discus join visit u updated,28.0,0.07027027027027027,3.0,0.07567567567567568
1,hi izzy team dan reach u could discus join visit u updated,28.0,0.07262569832402235,3.0,0.0782122905027933
1,hi paul team dan reach u could discus join visit u updated,28.0,0.07262569832402235,3.0,0.0782122905027933
1,hi random team dan reach u could discus join visit u updated,28.0,0.0718232044198895,3.0,0.07734806629834254
1,hi piotr team dan reach u could discus join visit u updated,28.0,0.07222222222222222,3.0,0.07777777777777778
1,hi team dan look reach u could discus join h,24.0,0.09420289855072464,3.0,0.06521739130434782
1,hi service provider team dan reach u could discus join visit u updated,29.0,0.07329842931937172,3.0,0.07329842931937172
1,hi james team dan reach u could discus join visit u updated,28.0,0.07222222222222222,3.0,0.07777777777777778
1,hi life rebel team dan reach u could discus join visit u updated,31.0,0.07368421052631578,3.0,0.07368421052631578
1,hi nguyen team dan reach u could discus join visit u updated,28.0,0.07734806629834254,3.0,0.07734806629834254
1,hi tamil team dan reach u could discus join visit u updated,28.0,0.07222222222222222,3.0,0.07777777777777778
1,dan love your video thanks you think putting new coin offering hype others safemoon question best choose coin explode reverse engineer coin preformed like safemoon metric e rate social medium buzz launched trillion safemoon token price you bought worth safemoon launch you would trillion token safemoon price your safemoon investment would worth million,112.0,0.025396825396825397,1.0,0.04285714285714286
1,hi team dan reach u could discus join,19.0,0.09734513274336283,1.0,0.07079646017699115
1,join full value premium club giveaway month crypto nfts etc follow social medium,22.0,0.07734806629834254,0.0,0.09392265193370165
1,hi team dan discus discord group join,18.0,0.09821428571428571,1.0,0.07142857142857142
1,w h p p e f r g u e l n e n n v e e n,53.0,0.1978021978021978,6.0,0.44505494505494503
1,message larry martin fx instagram guidance,6.0,0.0392156862745098,0.0,0.058823529411764705
1,w h p p e f r g u e l n e n n v e e n,53.0,0.1978021978021978,6.0,0.44505494505494503
1,w h p p e f r g u e l n e n n v e e n,53.0,0.1978021978021978,6.0,0.44505494505494503
1,paulsmart you contact spp,7.0,0.0,0.0,0.0425531914893617
1,good question create liquidity coin pancakeswap set price per coin creating initial market cap want set low price get people start buying coin go,44.0,0.017391304347826087,1.0,0.0463768115942029
1,dandy major,3.0,0.04,0.0,0.0
1,good question create liquidity coin pancakeswap set price per coin creating initial market cap want set low price get people start buying coin go,44.0,0.017391304347826087,1.0,0.0463768115942029
1,dandy major,3.0,0.04,0.0,0.0
1,sathi,2.0,0.05263157894736842,0.0,0.0
1,sathi,2.0,0.05263157894736842,0.0,0.0
1,apple,1.0,0.0,0.0,0.1111111111111111
1,riche,1.0,0.058823529411764705,0.0,0.0
1,sparkle,1.0,0.0,0.0,0.0
1,apple,1.0,0.0,0.0,0.1111111111111111
1,riche,1.0,0.058823529411764705,0.0,0.0
1,sparkle,1.0,0.0,0.0,0.0
1,rosseudyy,2.0,0.03333333333333333,0.0,0.0
1,ahmad,1.0,0.0,0.0,0.0
1,real,1.0,0.06666666666666667,0.0,0.0
1,jasod,2.0,0.05555555555555555,0.0,0.0
1,zinedine,1.0,0.0,0.0,0.05263157894736842
1,adbx r,3.0,0.0,0.0,0.0
1,laksa,1.0,0.0,0.0,0.058823529411764705
1,jacob,1.0,0.058823529411764705,0.0,0.0
1,eeee add username mr cash add pls,10.0,0.13725490196078433,0.0,0.0196078431372549
1,mee add bro user phone,8.0,0.025,0.0,0.0
1,conraad,1.0,0.0,0.0,0.0
1,liam,1.0,0.07142857142857142,0.0,0.0
1,learn start month side hustle free open invest stock isa account trading get free fractional share worth use code tilbury www trading com join tilbury affiliate link investing your capital risk term apply,46.0,0.109717868338558,0.0,0.06896551724137931
1,learn start month side hustle free open invest stock isa account trading get free fractional share worth use code tilbury www trading com join tilbury affiliate link investing your capital risk term apply,46.0,0.109717868338558,0.0,0.06896551724137931
1,card please,9.0,0.025,0.0,0.025
1,card please,9.0,0.025,0.0,0.025
1,card please,9.0,0.025,0.0,0.025
1,video introduced great tool would love hear your thought,16.0,0.07526881720430108,1.0,0.11827956989247312
1,name jesus humanity still alive get donation baby critical condition lil help would able see world would grateful you amen acc no ifsc barb vjpasi,48.0,0.06827309236947791,0.0,0.01606425702811245
1,abundance opportunity market know navigate deep water year ready dive deep let partner get money together watch video learn you could turn month,57.0,0.04310344827586207,0.0,0.0603448275862069
1,abundance opportunity market know navigate deep water year ready dive deep let partner get money together watch video learn you could turn month,57.0,0.04310344827586207,0.0,0.0603448275862069
1,well must glitched,10.0,0.03636363636363636,0.0,0.12727272727272726
1,n repeat,3.0,0.0,0.0,0.0
1,five got no,9.0,0.07317073170731707,0.0,0.12195121951219512
1,got fake,6.0,0.034482758620689655,0.0,0.13793103448275862
1,mine repeat,5.0,0.029411764705882353,0.0,0.17647058823529413
1,think thats true got,9.0,0.014705882352941176,0.0,0.23529411764705882
1,got hows possible blind misinformation,14.0,0.023529411764705882,0.0,0.11764705882352941
1,your pattern actually wrong repeat,10.0,0.027777777777777776,0.0,0.027777777777777776
1,cap tried got,8.0,0.05405405405405406,0.0,0.13513513513513514
1,not really get,7.0,0.07317073170731707,0.0,0.12195121951219512
1,pattern isnt working account kekw something like,24.0,0.0,0.0,0.0
